LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN SIPUTEH WARD,ALLIANCE - MCA,CHUNG NGAT MIN,,,194,LOST,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN SIPUTEH WARD,PPP,CHEAN CHEW ENG,,,339,WON,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN SIPUTEH WARD,PPP,CHONG FOOK,,,338,WON,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN SIPUTEH WARD,ALLIANCE - MCA,WONG KEE KEOW,,,195,LOST,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN SIPUTEH WARD,ALLIANCE - MCA,CHONG KOON LOY,,,189,LOST,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN SIPUTEH WARD,PPP,CHEN HON FOONG,,,337,WON,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN SIPUTEH WARD,REJECTED BALLOT PAPERS,,,,24,,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN SIPUTEH WARD,TOTAL BALLOTS ISSUED,,,,,,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN SIPUTEH WARD,TOTAL ELECTORATE,,,,769,,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN SIPUTEH WARD,TURNOUT (%),,,,75,,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,GUNONG HIJAU WARD,PPP,LOH WEI FAN,,,611,WON,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,GUNONG HIJAU WARD,PPP,CHIN FOOK YEE,,,613,WON,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,GUNONG HIJAU WARD,ALLIANCE - MCA,CHONG HING,,,123,LOST,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,GUNONG HIJAU WARD,PPP,CHONG SIN FAH,,,602,WON,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,GUNONG HIJAU WARD,ALLIANCE - MCA,LIAW KHOOI,,,111,LOST,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,GUNONG HIJAU WARD,ALLIANCE - MCA,CHEN CHAN,,,108,LOST,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,GUNONG HIJAU WARD,REJECTED BALLOT PAPERS,,,,20,,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,GUNONG HIJAU WARD,TOTAL BALLOTS ISSUED,,,,,,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,GUNONG HIJAU WARD,TOTAL ELECTORATE,,,,937,,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,GUNONG HIJAU WARD,TURNOUT (%),,,,82,,
BANIR LOCAL COUNCIL,BANIR SELATAN WARD,ALLIANCE - MCA,KWONG FAN,,,95,WON,
BANIR LOCAL COUNCIL,BANIR SELATAN WARD,PPP,LEE AH WA,,,58,LOST,
BANIR LOCAL COUNCIL,BANIR SELATAN WARD,ALLIANCE - MCA,ONG KIM CHOOI,,,89,WON,
BANIR LOCAL COUNCIL,BANIR SELATAN WARD,PPP,POON YEN SIN,,,53,LOST,
BANIR LOCAL COUNCIL,BANIR SELATAN WARD,ALLIANCE - MCA,FONG CHAN CHIN,,,96,WON,
BANIR LOCAL COUNCIL,BANIR SELATAN WARD,ALLIANCE - MCA,CHUA TONG JOO,,,94,WON,
BANIR LOCAL COUNCIL,BANIR SELATAN WARD,PPP,CHIN KUEI YEN,,,53,LOST,
BANIR LOCAL COUNCIL,BANIR SELATAN WARD,PPP,LEE THAM SEONG,,,52,LOST,
BANIR LOCAL COUNCIL,BANIR SELATAN WARD,REJECTED BALLOT PAPERS,,,,9,,
BANIR LOCAL COUNCIL,BANIR SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
BANIR LOCAL COUNCIL,BANIR SELATAN WARD,TOTAL ELECTORATE,,,,179,,
BANIR LOCAL COUNCIL,BANIR SELATAN WARD,TURNOUT (%),,,,91.06,,
BANIR LOCAL COUNCIL,BANIR UTARA WARD,ALLIANCE - MCA,FOO CHIN POH,,,,WON,Y
BANIR LOCAL COUNCIL,BANIR UTARA WARD,ALLIANCE - MCA,LIM CHUI CHI SENG,,,,WON,Y
BANIR LOCAL COUNCIL,BANIR UTARA WARD,ALLIANCE - MCA,LEE AH FAH,,,,WON,Y
BANIR LOCAL COUNCIL,BANIR UTARA WARD,ALLIANCE - MCA,CHEONG KAM TONG,,,,WON,Y
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS UTARA WARD,ALLIANCE - MCA,LEE HOO,,,32,LOST,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS UTARA WARD,PPP,YONG KWONG,,,40,WON,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS UTARA WARD,INDEPENDENT,KAM FATT,,,34,WON,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS UTARA WARD,PPP,CHEONG WEANG,,,36,WON,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS UTARA WARD,ALLIANCE - MCA,PHUNA CHOO THOW,,,32,LOST,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS UTARA WARD,ALLIANCE - MCA,WONG SOO WENG,,,31,LOST,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS UTARA WARD,REJECTED BALLOT PAPERS,,,,2,,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS UTARA WARD,TOTAL ELECTORATE,,,,80,,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS UTARA WARD,TURNOUT (%),,,,93.8,,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS TENGAH WARD,PPP,GOVINDAN S/O MUNISAMY,MALE,,58,WON,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS TENGAH WARD,ALLIANCE - MCA,CHIN KEH TIN,,,62,WON,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS TENGAH WARD,ALLIANCE - MCA,SIN TONG,,,57,WON,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS TENGAH WARD,PPP,KANAN S/O YAGABARAM,MALE,,57,LOST,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS TENGAH WARD,ALLIANCE - MCA,LEE TEIK,,,52,LOST,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS TENGAH WARD,PPP,SONG YOOK LEONG,,,51,LOST,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS TENGAH WARD,REJECTED BALLOT PAPERS,,,,4,,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS TENGAH WARD,TOTAL ELECTORATE,,,,134,,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS TENGAH WARD,TURNOUT (%),,,,88.8,,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS SELATAN WARD,PPP,CHOK SWEE KAM,,,69,LOST,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS SELATAN WARD,ALLIANCE - MCA,LIM AH CHAT,,,74,WON,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS SELATAN WARD,PPP,CHIN MOH KEANG,,,70,LOST,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS SELATAN WARD,ALLIANCE - MCA,TAN HOAY PAR,,,72,WON,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS SELATAN WARD,PPP,TEOH BAK,,,64,LOST,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS SELATAN WARD,ALLIANCE - MCA,LEE YAK,,,74,WON,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS SELATAN WARD,REJECTED BALLOT PAPERS,,,,9,,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS SELATAN WARD,TOTAL ELECTORATE,,,,180,,
BATU DUA BELAS LOCAL COUNCIL,BATU DUA BELAS SELATAN WARD,TURNOUT (%),,,,86.1,,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,INDEPENDENT,SAMAT BIN MAT,MALE,,26,LOST,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,INDEPENDENT,V. VENGIDASAMY,MALE,,4,LOST DEPOSIT,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,INDEPENDENT,MAT BIN AWANG AHMAD FADZIL,MALE,,31,LOST,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,INDEPENDENT,JAMALUDDIN ZAKARIAH,MALE,,31,LOST,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,ALLIANCE - UMNO,UDIN BIN NGAH,MALE,,103,WON,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,INDEPENDENT,M. HUSSIN BIN MAT SAPI,MALE,,33,LOST,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,INDEPENDENT,GAZALI BIN MAN,MALE,,29,LOST,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,ALLIANCE - UMNO,YEOP BIN PANDAK,MALE,,103,WON,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,ALLIANCE - MCA,LIM POH SENG,,,101,WON,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,ALLIANCE - MIC,R. ANIAPPAN,MALE,,101,WON,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,INDEPENDENT,OMAR BIN MANON,MALE,,27,LOST,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,ALLIANCE - MCA,TEH KOAY AIK,,,101,WON,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,ALLIANCE - MIC,M. KANNAN,MALE,,101,WON,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,INDEPENDENT,ABD. KADIR BIN MOHD. YUSOF,MALE,,26,LOST,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,ALLIANCE - MIC,J. K. SUBRAMANIAM,MALE,,96,WON,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,REJECTED BALLOT PAPERS,,,,4,,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,TOTAL BALLOTS ISSUED,,,,,,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,TOTAL ELECTORATE,,,,283,,
PONDOK TANJONG LOCAL COUNCIL,PONDOK TANJONG WARD,TURNOUT (%),,,,70,,
BATU DUA LOCAL COUNCIL,BATU DUA WARD,ALLIANCE - MCA,LAI HOON KAM,,,131,WON,
BATU DUA LOCAL COUNCIL,BATU DUA WARD,ALLIANCE - MCA,SOO YOON CHIN,,,141,WON,
BATU DUA LOCAL COUNCIL,BATU DUA WARD,ALLIANCE - MCA,LIM KIM CHEE,,,155,WON,
BATU DUA LOCAL COUNCIL,BATU DUA WARD,ALLIANCE - MCA,LIM BENG,,,136,WON,
BATU DUA LOCAL COUNCIL,BATU DUA WARD,ALLIANCE - MCA,KOH KIM KEE,,,144,WON,
BATU DUA LOCAL COUNCIL,BATU DUA WARD,SF,LIM CHENG CHOOI,MALE,,180,WON,
BATU DUA LOCAL COUNCIL,BATU DUA WARD,ALLIANCE - MCA,GOH KIM KEE,,,129,WON,
BATU DUA LOCAL COUNCIL,BATU DUA WARD,ALLIANCE - MCA,NG LEE SENG,,,117,LOST,
BATU DUA LOCAL COUNCIL,BATU DUA WARD,REJECTED BALLOT PAPERS,,,,6,,
BATU DUA LOCAL COUNCIL,BATU DUA WARD,TOTAL BALLOTS ISSUED,,,,,,
BATU DUA LOCAL COUNCIL,BATU DUA WARD,TOTAL ELECTORATE,,,,395,,
BATU DUA LOCAL COUNCIL,BATU DUA WARD,TURNOUT (%),,,,77,,
BATU KURAU LOCAL COUNCIL,KAMPONG PERAK WARD,ALLIANCE - UMNO,TUAN HAJI YUSUF BIN HAJI DAHLAN,MALE,,,WON,Y
BATU KURAU LOCAL COUNCIL,KAMPONG PERAK WARD,ALLIANCE - MCA,GAN CHIN HONG,,,,WON,Y
BATU KURAU LOCAL COUNCIL,KAMPONG PERAK WARD,ALLIANCE - MCA,CHONG YEW KONG,,,,WON,Y
BATU KURAU LOCAL COUNCIL,KAMPONG PERAK WARD,ALLIANCE - MCA,CHAN TIN KONG,,,,WON,Y
BATU KURAU LOCAL COUNCIL,SUNGEI AKAR WARD,ALLIANCE - UMNO,GEMPAL BIN ALANG,MALE,,,WON,Y
BATU KURAU LOCAL COUNCIL,SUNGEI AKAR WARD,ALLIANCE - MCA,ONG BOON CHAI,,,,WON,Y
BATU KURAU LOCAL COUNCIL,SUNGEI AKAR WARD,ALLIANCE - UMNO,HJ. ARSHAD BIN MAT SAMAN,MALE,,,WON,Y
BATU KURAU LOCAL COUNCIL,SUNGEI AKAR WARD,ALLIANCE - MCA,NG THIAM AIK,,,,WON,Y
KAMPONG MESJID LOCAL COUNCIL,KAMPONG MESJID WARD,ALLIANCE - UMNO,HAJI MOHD. MOKHTAR BIN HAJI A. KADIR,MALE,,,WON,Y
KAMPONG MESJID LOCAL COUNCIL,KAMPONG MESJID WARD,ALLIANCE - UMNO,SHAARI BIN BUDIN,MALE,,,WON,Y
KAMPONG MESJID LOCAL COUNCIL,KAMPONG MESJID WARD,ALLIANCE - UMNO,MOHD. HAKI BIN HAJI DAUD,MALE,,,WON,Y
KAMPONG MESJID LOCAL COUNCIL,KAMPONG MESJID WARD,ALLIANCE - UMNO,MAT ISA BIN ABU BAKAR,MALE,,,WON,Y
KAMPONG MESJID LOCAL COUNCIL,KAMPONG MESJID WARD,ALLIANCE - UMNO,MOHD. JUBLI BIN MOHD. HASSAN,MALE,,,WON,Y
KAMPONG MESJID LOCAL COUNCIL,KAMPONG MESJID WARD,ALLIANCE - MCA,TEE AH CHEE,,,,WON,Y
KAMPONG MESJID LOCAL COUNCIL,KAMPONG MESJID WARD,ALLIANCE - UMNO,CHE' SOH BIN CHE' MAT,MALE,,,WON,Y
RANTAU PANJANG LOCAL COUNCIL,RANTAU PANJANG SELATAN WARD,ALLIANCE - MCA,MA KIM ANG,,,,WON,Y
RANTAU PANJANG LOCAL COUNCIL,RANTAU PANJANG SELATAN WARD,ALLIANCE - MCA,KONG YI HOR,,,,WON,Y
RANTAU PANJANG LOCAL COUNCIL,RANTAU PANJANG SELATAN WARD,ALLIANCE - MCA,TEH CHOOI KOO,,,,WON,Y
RANTAU PANJANG LOCAL COUNCIL,RANTAU PANJANG SELATAN WARD,ALLIANCE - MCA,NG AIK HEAP,,,,WON,Y
RANTAU PANJANG LOCAL COUNCIL,RANTAU PANJANG SELATAN WARD,ALLIANCE - MCA,LEE NA,,,,WON,Y
RANTAU PANJANG LOCAL COUNCIL,RANTAU PANJANG SELATAN WARD,ALLIANCE - MIC,AYAH DORAY S/O PONNUSAMY,MALE,,,WON,Y
RANTAU PANJANG LOCAL COUNCIL,RANTAU PANJANG SELATAN WARD,ALLIANCE - UMNO,MANSUR BIN SAMAN,MALE,,,WON,Y
MANONG LOCAL COUNCIL,MANONG SELATAN WARD,ALLIANCE - MCA,WONG HON FONG,,,,WON,Y
MANONG LOCAL COUNCIL,MANONG SELATAN WARD,ALLIANCE - MCA,CHOW YIP NAM,,,,WON,Y
MANONG LOCAL COUNCIL,MANONG BARAT WARD,ALLIANCE - MCA,ONG BOON LEK,,,,WON,Y
MANONG LOCAL COUNCIL,MANONG BARAT WARD,ALLIANCE - UMNO,AHMAD TUN BIN PUTEH OMAR,MALE,,,WON,Y
MANONG LOCAL COUNCIL,MANONG UTARA WARD,ALLIANCE - MCA,CHEONG MENG,,,,WON,Y
MANONG LOCAL COUNCIL,MANONG UTARA WARD,ALLIANCE - MCA,YAP SIN TANG,,,,WON,Y
KAMPONG PASIR PANJANG LAUT LOCAL COUNCIL,PASIR PANJANG BARAT WARD,ALLIANCE - UMNO,OTHMAN BIN MOHD. YASIN,MALE,,,WON,Y
KAMPONG PASIR PANJANG LAUT LOCAL COUNCIL,PASIR PANJANG BARAT WARD,ALLIANCE - UMNO,MOHD. YATIM BIN ABDUL MUTALIB,MALE,,,WON,Y
KAMPONG PASIR PANJANG LAUT LOCAL COUNCIL,PASIR PANJANG BARAT WARD,ALLIANCE - UMNO,NADZRI BIN ABDUL SAMAD,MALE,,,WON,Y
KAMPONG PASIR PANJANG LAUT LOCAL COUNCIL,PASIR PANJANG BARAT WARD,ALLIANCE - UMNO,MOHD. WASIR BIN ABD. MAJID,MALE,,,WON,Y
KAMPONG PASIR PANJANG LAUT LOCAL COUNCIL,PASIR PANJANG TIMOR WARD,ALLIANCE - UMNO,MOHD. NOOR BIN MD. PIAH,MALE,,,WON,Y
KAMPONG PASIR PANJANG LAUT LOCAL COUNCIL,PASIR PANJANG TIMOR WARD,ALLIANCE - UMNO,MOHD. RAFIEI BIN MD. BAKRI,MALE,,,WON,Y
KAMPONG PASIR PANJANG LAUT LOCAL COUNCIL,PASIR PANJANG TIMOR WARD,ALLIANCE - UMNO,MUHAMAD BIN HJ. SULAIMAN,MALE,,,WON,Y
KAMPONG PASIR PANJANG LAUT LOCAL COUNCIL,PASIR PANJANG TIMOR WARD,PMIP,MOHD. RAMLI BIN HJ. MUSTAFA,MALE,,,WON,Y
TASEK LOCAL COUNCIL,TASEK WARD,ALLIANCE - MCA,NG HOE CHIM,,,,WON,Y
TASEK LOCAL COUNCIL,TASEK WARD,ALLIANCE - MCA,DIN NYIM S/O DIN THONG KIAW,MALE,,,WON,Y
TASEK LOCAL COUNCIL,TASEK WARD,ALLIANCE - MCA,DIN CHOI S/O DIN KHING,MALE,,,WON,Y
TASEK LOCAL COUNCIL,TASEK WARD,ALLIANCE - MCA,DIN AN S/O DIN KLAI,MALE,,,WON,Y
TASEK LOCAL COUNCIL,TASEK WARD,ALLIANCE - MCA,FOONG CHEW KAM,,,,WON,Y
TASEK LOCAL COUNCIL,TASEK WARD,ALLIANCE - MCA,DIN CHEE RON S/O NAIN SOO,MALE,,,WON,Y
TASEK LOCAL COUNCIL,TASEK WARD,ALLIANCE - MCA,LAM YONG,,,,WON,Y
AYER KALA LOCAL COUNCIL,AYER KALA UTARA WARD,ALLIANCE - MCA,LOONG WAI,,,,WON,Y
AYER KALA LOCAL COUNCIL,AYER KALA UTARA WARD,ALLIANCE - MCA,NG YOON CHEONG,,,,WON,Y
AYER KALA LOCAL COUNCIL,AYER KALA UTARA WARD,ALLIANCE - MCA,LAU YAT WING,,,,WON,Y
AYER KALA LOCAL COUNCIL,AYER KALA UTARA WARD,ALLIANCE - MCA,CHEAH SANG,,,,WON,Y
AYER KALA LOCAL COUNCIL,AYER KALA SELATAN WARD,ALLIANCE - MCA,CHOW SEONG WAH,,,,WON,Y
AYER KALA LOCAL COUNCIL,AYER KALA SELATAN WARD,ALLIANCE - MCA,PONG PEW SUN,,,,WON,Y
AYER KALA LOCAL COUNCIL,AYER KALA SELATAN WARD,ALLIANCE - MCA,CHAN FOOK LAN,,,,WON,Y
AYER KALA LOCAL COUNCIL,AYER KALA SELATAN WARD,ALLIANCE - MCA,TERNG HWA YONG,,,,WON,Y
PARIT LOCAL COUNCIL,PARIT UTARA WARD,ALLIANCE - MCA,LING ENG YONG,,,,WON,Y
PARIT LOCAL COUNCIL,PARIT UTARA WARD,ALLIANCE - MCA,LEE MOK KOY,,,,WON,Y
PARIT LOCAL COUNCIL,PARIT UTARA WARD,ALLIANCE - MIC,SUBERAMANIAM K.,MALE,,,WON,Y
PARIT LOCAL COUNCIL,PARIT UTARA WARD,ALLIANCE - MCA,LOO SEONG THYE,,,,WON,Y
PARIT LOCAL COUNCIL,PARIT SELATAN WARD,ALLIANCE - UMNO,HAJI ABDUL GHANI BIN HAJI SAAID,MALE,,,WON,Y
PARIT LOCAL COUNCIL,PARIT SELATAN WARD,ALLIANCE - UMNO,AHMAD @ BIN MOHD. ALIFF,MALE,,,WON,Y
PARIT LOCAL COUNCIL,PARIT SELATAN WARD,ALLIANCE - UMNO,ADNAN BIN HAJI SHUKOR,MALE,,,WON,Y
PARIT LOCAL COUNCIL,PARIT SELATAN WARD,ALLIANCE - UMNO,ABDUL MUTHALIB S,MALE,,,WON,Y
TROSOL LOCAL COUNCIL,SALAK TIMOR WARD,ALLIANCE - MCA,NG LENG,,,,WON,Y
TROSOL LOCAL COUNCIL,SALAK TIMOR WARD,ALLIANCE - MCA,TOH KAM FOOK,,,,WON,Y
TROSOL LOCAL COUNCIL,SALAK TIMOR WARD,ALLIANCE - MCA,NG CHENG HOE,,,,WON,Y
TROSOL LOCAL COUNCIL,SALAK TIMOR WARD,ALLIANCE - MCA,NG GHIM LEONG,,,,WON,Y
TROSOL LOCAL COUNCIL,SALAK BARAT WARD,ALLIANCE - MCA,KOK KIT LENG,,,,WON,Y
TROSOL LOCAL COUNCIL,SALAK BARAT WARD,ALLIANCE - MCA,CHIN WOH,,,,WON,Y
TROSOL LOCAL COUNCIL,SALAK BARAT WARD,ALLIANCE - MCA,WONG FOOK SAM,,,,WON,Y
TROSOL LOCAL COUNCIL,SALAK BARAT WARD,ALLIANCE - MCA,LEE KOON EANG,,,,WON,Y
TROSOL LOCAL COUNCIL,SALAK SELATAN WARD,ALLIANCE - MCA,CHIN KIM,,,,WON,Y
TROSOL LOCAL COUNCIL,SALAK SELATAN WARD,ALLIANCE - MCA,SIT KHOO,,,,WON,Y
TROSOL LOCAL COUNCIL,SALAK SELATAN WARD,ALLIANCE - MCA,ENG CHING LEONG,,,,WON,Y
TROSOL LOCAL COUNCIL,SALAK SELATAN WARD,ALLIANCE - MCA,WAN YIN KAN,,,,WON,Y
KAMPONG CHINA LOCAL COUNCIL,KAMPONG CHINA SELATAN WARD,ALLIANCE - MCA,SU KAH PUI,,,,WON,Y
KAMPONG CHINA LOCAL COUNCIL,KAMPONG CHINA SELATAN WARD,ALLIANCE - MCA,KWOK CHING HUAT,,,,WON,Y
KAMPONG CHINA LOCAL COUNCIL,KAMPONG CHINA SELATAN WARD,ALLIANCE - MCA,LING CHEW SIANG,,,,WON,Y
KAMPONG CHINA LOCAL COUNCIL,KAMPONG CHINA SELATAN WARD,ALLIANCE - MCA,LAU AI NANG,,,,WON,Y
KAMPONG CHINA LOCAL COUNCIL,KAMPONG CHINA UTARA WARD,ALLIANCE - MCA,NGOOI EE DONG,,,,WON,Y
KAMPONG CHINA LOCAL COUNCIL,KAMPONG CHINA UTARA WARD,ALLIANCE - MCA,NGA TIENG ONG,,,,WON,Y
KAMPONG CHINA LOCAL COUNCIL,KAMPONG CHINA UTARA WARD,ALLIANCE - MCA,LING CHEW HON,,,,WON,Y
KAMPONG CHINA LOCAL COUNCIL,KAMPONG CHINA UTARA WARD,ALLIANCE - MCA,WONG AH CHOOI,,,,WON,Y
SIMPANG LOCAL COUNCIL,SIMPANG BAHRU WARD,ALLIANCE - MCA,ONG SWEE LEONG,,,,WON,Y
SIMPANG LOCAL COUNCIL,SIMPANG BAHRU WARD,ALLIANCE - MCA,LOH KIM AUN,,,,WON,Y
SIMPANG LOCAL COUNCIL,SIMPANG BAHRU WARD,ALLIANCE - MCA,OOI THEAM CHENG,,,,WON,Y
SIMPANG LOCAL COUNCIL,SIMPANG BAHRU WARD,ALLIANCE - MCA,POH CHENG AUN,,,,WON,Y
SIMPANG LOCAL COUNCIL,SIMPANG LAMA WARD,INDEPENDENT,KHALID BIN ISMAIL,MALE,,,WON,Y
SIMPANG LOCAL COUNCIL,SIMPANG LAMA WARD,ALLIANCE - MCA,CHUAH CHONG HEE,,,,WON,Y
SIMPANG LOCAL COUNCIL,SIMPANG LAMA WARD,ALLIANCE - MCA,SAW AH CHEW,,,,WON,Y
SIMPANG LOCAL COUNCIL,SIMPANG LAMA WARD,ALLIANCE - MCA,CHUAH AH SAN,,,,WON,Y
JELAI LOCAL COUNCIL,SUNGEI JELAI WARD,ALLIANCE - UMNO,AHMAD BIN CHE UMAR,MALE,,,WON,Y
JELAI LOCAL COUNCIL,SUNGEI JELAI WARD,ALLIANCE - MCA,SAW CHONG HOE,,,,WON,Y
JELAI LOCAL COUNCIL,SUNGEI JELAI WARD,ALLIANCE - UMNO,ISMAIL BIN DIRUN,MALE,,,WON,Y
JELAI LOCAL COUNCIL,SUNGEI JELAI WARD,ALLIANCE - UMNO,HASHIM BIN KAMIS,MALE,,,WON,Y
JELAI LOCAL COUNCIL,SUNGEI JELAI WARD,ALLIANCE - MCA,NG SEOW PAH,,,,WON,Y
JELAI LOCAL COUNCIL,SUNGEI JELAI WARD,ALLIANCE - MIC,HJ. R.M. MONUTTY,MALE,,,WON,Y
JELAI LOCAL COUNCIL,SUNGEI JELAI WARD,ALLIANCE - UMNO,OSMAN BIN MAT NALIM,MALE,,,WON,Y
ULU SAPETANG LOCAL COUNCIL,SAPETANG WARD,ALLIANCE - MCA,CHEONG KIM FOONG,,,,WON,Y
ULU SAPETANG LOCAL COUNCIL,SAPETANG WARD,ALLIANCE - MCA,FOO FONG,,,,WON,Y
ULU SAPETANG LOCAL COUNCIL,SAPETANG WARD,ALLIANCE - UMNO,ISMAIL BIN SUDIN,MALE,,,WON,Y
ULU SAPETANG LOCAL COUNCIL,SAPETANG WARD,ALLIANCE - MIC,VEERASAMI NAIDU R.N.,MALE,,,WON,Y
ULU SAPETANG LOCAL COUNCIL,SAPETANG WARD,ALLIANCE - UMNO,BASIRUN BIN MATALI,MALE,,,WON,Y
ULU SAPETANG LOCAL COUNCIL,SAPETANG WARD,ALLIANCE - MIC,A. APPAROW,MALE,,,WON,Y
ULU SAPETANG LOCAL COUNCIL,SAPETANG WARD,ALLIANCE - UMNO,ABU BAKAR BIN SHAFEE,MALE,,,WON,Y
KAMPONG TEMERLOH LOCAL COUNCIL,KAMPONG TEMERLOH WARD,ALLIANCE - MCA,AW BOON LEONG,,,,WON,Y
KAMPONG TEMERLOH LOCAL COUNCIL,KAMPONG TEMERLOH WARD,ALLIANCE - MCA,LEE SAM HOCK,,,,WON,Y
KAMPONG TEMERLOH LOCAL COUNCIL,KAMPONG TEMERLOH WARD,ALLIANCE - MCA,TEOH KIM CHOOI,,,,WON,Y
KAMPONG TEMERLOH LOCAL COUNCIL,KAMPONG TEMERLOH WARD,ALLIANCE - MCA,TEOH KAM SANG,,,,WON,Y
KAMPONG TEMERLOH LOCAL COUNCIL,KAMPONG TEMERLOH WARD,ALLIANCE - MCA,LEE THIAM GUAN,,,,WON,Y
KAMPONG TEMERLOH LOCAL COUNCIL,KAMPONG TEMERLOH WARD,ALLIANCE - MCA,KUAY KOK GUAN,,,,WON,Y
KAMPONG TEMERLOH LOCAL COUNCIL,KAMPONG TEMERLOH WARD,ALLIANCE - MCA,CHANG TING SIEW,,,,WON,Y
SELAT PAGAR LOCAL COUNCIL,SELAT PAGAR BAHRU WARD,ALLIANCE - MCA,SOO CHUN SIN,,,,WON,Y
SELAT PAGAR LOCAL COUNCIL,SELAT PAGAR BAHRU WARD,ALLIANCE - MCA,CHAN PENG,,,,WON,Y
SELAT PAGAR LOCAL COUNCIL,SELAT PAGAR BAHRU WARD,ALLIANCE - MCA,CHEAH SIEW,,,,WON,Y
